quality_id,line_id,measurement_date,total_produced,passed_inspection,failed_inspection,first_pass_yield,rework_count,scrap_count,created_date
5603,3,2024-10-07,633,614,19,97.0,4,2,2024-10-07 00:00:00
5604,4,2024-10-07,459,428,31,93.25,29,14,2024-10-07 00:00:00
5605,5,2024-10-07,499,478,21,95.79,14,5,2024-10-07 00:00:00
5606,6,2024-10-07,475,461,14,97.05,13,4,2024-10-07 00:00:00
5607,7,2024-10-07,419,415,4,99.05,4,0,2024-10-07 00:00:00
5608,8,2024-10-07,606,579,27,95.54,0,1,2024-10-07 00:00:00
5609,9,2024-10-07,717,670,47,93.44,23,4,2024-10-07 00:00:00
5610,10,2024-10-07,824,783,41,95.02,28,9,2024-10-07 00:00:00
5611,11,2024-10-07,724,681,43,94.06,11,5,2024-10-07 00:00:00
5612,12,2024-10-07,192,182,10,94.79,0,4,2024-10-07 00:00:00
5613,13,2024-10-07,463,432,31,93.3,6,8,2024-10-07 00:00:00
5614,14,2024-10-07,723,694,29,95.99,2,11,2024-10-07 00:00:00
5615,15,2024-10-07,394,367,27,93.15,0,11,2024-10-07 00:00:00
5616,16,2024-10-07,817,765,52,93.64,20,14,2024-10-07 00:00:00
5617,17,2024-10-07,610,581,29,95.25,7,1,2024-10-07 00:00:00
5618,18,2024-10-07,281,263,18,93.59,9,9,2024-10-07 00:00:00
5619,19,2024-10-07,351,336,15,95.73,6,6,2024-10-07 00:00:00
5620,20,2024-10-07,250,244,6,97.6,0,3,2024-10-07 00:00:00
5621,1,2024-10-08,446,431,15,96.64,6,3,2024-10-08 00:00:00
5622,2,2024-10-08,848,809,39,95.4,19,15,2024-10-08 00:00:00
5623,3,2024-10-08,579,560,19,96.72,6,0,2024-10-08 00:00:00
5624,4,2024-10-08,994,972,22,97.79,13,5,2024-10-08 00:00:00
5625,5,2024-10-08,649,614,35,94.61,9,14,2024-10-08 00:00:00
5626,6,2024-10-08,923,879,44,95.23,22,9,2024-10-08 00:00:00
5627,7,2024-10-08,930,899,31,96.67,24,2,2024-10-08 00:00:00
5628,8,2024-10-08,453,439,14,96.91,14,7,2024-10-08 00:00:00
5629,9,2024-10-08,324,313,11,96.6,10,1,2024-10-08 00:00:00
5630,10,2024-10-08,829,793,36,95.66,32,10,2024-10-08 00:00:00
5631,11,2024-10-08,640,633,7,98.91,4,2,2024-10-08 00:00:00
5632,12,2024-10-08,752,740,12,98.4,9,4,2024-10-08 00:00:00
5633,13,2024-10-08,974,948,26,97.33,13,8,2024-10-08 00:00:00
5634,14,2024-10-08,578,549,29,94.98,19,0,2024-10-08 00:00:00
5635,15,2024-10-08,571,538,33,94.22,20,12,2024-10-08 00:00:00
5636,16,2024-10-08,180,166,14,92.22,11,5,2024-10-08 00:00:00
5637,17,2024-10-08,890,842,48,94.61,6,1,2024-10-08 00:00:00
5638,18,2024-10-08,605,598,7,98.84,1,3,2024-10-08 00:00:00
5639,19,2024-10-08,914,892,22,97.59,12,1,2024-10-08 00:00:00
5640,20,2024-10-08,188,178,10,94.68,8,4,2024-10-08 00:00:00
5641,1,2024-10-09,128,118,10,92.19,1,5,2024-10-09 00:00:00
5642,2,2024-10-09,614,585,29,95.28,4,9,2024-10-09 00:00:00
5643,3,2024-10-09,567,560,7,98.77,1,1,2024-10-09 00:00:00
5644,4,2024-10-09,524,502,22,95.8,20,1,2024-10-09 00:00:00
5645,5,2024-10-09,464,453,11,97.63,2,5,2024-10-09 00:00:00
5646,6,2024-10-09,994,933,61,93.86,3,12,2024-10-09 00:00:00
5647,7,2024-10-09,149,141,8,94.63,1,0,2024-10-09 00:00:00
5648,8,2024-10-09,513,496,17,96.69,15,6,2024-10-09 00:00:00
5649,9,2024-10-09,724,666,58,91.99,17,7,2024-10-09 00:00:00
5650,10,2024-10-09,441,430,11,97.51,6,4,2024-10-09 00:00:00
5651,11,2024-10-09,906,842,64,92.94,8,19,2024-10-09 00:00:00
5652,12,2024-10-09,827,788,39,95.28,37,0,2024-10-09 00:00:00
5653,13,2024-10-09,809,752,57,92.95,15,5,2024-10-09 00:00:00
5654,14,2024-10-09,608,591,17,97.2,1,7,2024-10-09 00:00:00
5655,15,2024-10-09,900,844,56,93.78,21,14,2024-10-09 00:00:00
5656,16,2024-10-09,474,458,16,96.62,4,1,2024-10-09 00:00:00
5657,17,2024-10-09,285,267,18,93.68,1,3,2024-10-09 00:00:00
5658,18,2024-10-09,981,924,57,94.19,39,18,2024-10-09 00:00:00
5659,19,2024-10-09,881,864,17,98.07,1,5,2024-10-09 00:00:00
5660,20,2024-10-09,519,505,14,97.3,12,3,2024-10-09 00:00:00
5661,1,2024-10-10,996,922,74,92.57,17,5,2024-10-10 00:00:00
5662,2,2024-10-10,854,789,65,92.39,35,25,2024-10-10 00:00:00
5663,3,2024-10-10,314,307,7,97.77,1,0,2024-10-10 00:00:00
5664,4,2024-10-10,637,619,18,97.17,14,0,2024-10-10 00:00:00
5665,5,2024-10-10,767,709,58,92.44,34,15,2024-10-10 00:00:00
5666,6,2024-10-10,647,640,7,98.92,3,2,2024-10-10 00:00:00
5667,7,2024-10-10,120,116,4,96.67,2,1,2024-10-10 00:00:00
5668,8,2024-10-10,470,454,16,96.6,3,8,2024-10-10 00:00:00
5669,9,2024-10-10,209,195,14,93.3,1,2,2024-10-10 00:00:00
5670,10,2024-10-10,467,439,28,94.0,14,0,2024-10-10 00:00:00
5671,11,2024-10-10,691,665,26,96.24,6,4,2024-10-10 00:00:00
5672,12,2024-10-10,942,873,69,92.68,45,1,2024-10-10 00:00:00
5673,13,2024-10-10,450,423,27,94.0,0,7,2024-10-10 00:00:00
5674,14,2024-10-10,974,926,48,95.07,48,15,2024-10-10 00:00:00
5675,15,2024-10-10,212,205,7,96.7,6,1,2024-10-10 00:00:00
5676,16,2024-10-10,745,718,27,96.38,6,6,2024-10-10 00:00:00
5677,17,2024-10-10,661,642,19,97.13,6,1,2024-10-10 00:00:00
5678,18,2024-10-10,402,396,6,98.51,1,2,2024-10-10 00:00:00
5679,19,2024-10-10,666,645,21,96.85,14,2,2024-10-10 00:00:00
5680,20,2024-10-10,899,828,71,92.1,56,34,2024-10-10 00:00:00
5681,1,2024-10-11,970,910,60,93.81,56,11,2024-10-11 00:00:00
5682,2,2024-10-11,782,777,5,99.36,2,1,2024-10-11 00:00:00
5683,3,2024-10-11,648,610,38,94.14,11,4,2024-10-11 00:00:00
5684,4,2024-10-11,265,252,13,95.09,7,3,2024-10-11 00:00:00
5685,5,2024-10-11,802,738,64,92.02,12,3,2024-10-11 00:00:00
5686,6,2024-10-11,533,520,13,97.56,13,3,2024-10-11 00:00:00
5687,7,2024-10-11,229,216,13,94.32,7,4,2024-10-11 00:00:00
5688,8,2024-10-11,296,288,8,97.3,4,2,2024-10-11 00:00:00
5689,9,2024-10-11,377,356,21,94.43,3,9,2024-10-11 00:00:00
5690,10,2024-10-11,139,132,7,94.96,7,2,2024-10-11 00:00:00
5691,11,2024-10-11,756,703,53,92.99,46,26,2024-10-11 00:00:00
5692,12,2024-10-11,107,105,2,98.13,2,0,2024-10-11 00:00:00
5693,13,2024-10-11,115,109,6,94.78,5,2,2024-10-11 00:00:00
5694,14,2024-10-11,402,375,27,93.28,23,7,2024-10-11 00:00:00
5695,15,2024-10-11,205,188,17,91.71,16,4,2024-10-11 00:00:00
5696,16,2024-10-11,271,256,15,94.46,11,4,2024-10-11 00:00:00
5697,17,2024-10-11,289,283,6,97.92,3,1,2024-10-11 00:00:00
5698,18,2024-10-11,445,416,29,93.48,8,9,2024-10-11 00:00:00
5699,19,2024-10-11,973,928,45,95.38,19,16,2024-10-11 00:00:00
5700,20,2024-10-11,529,507,22,95.84,16,10,2024-10-11 00:00:00
5701,1,2024-10-12,765,746,19,97.52,6,2,2024-10-12 00:00:00
5702,2,2024-10-12,265,261,4,98.49,1,1,2024-10-12 00:00:00
5703,3,2024-10-12,126,117,9,92.86,2,3,2024-10-12 00:00:00
5704,4,2024-10-12,556,522,34,93.88,25,0,2024-10-12 00:00:00
5705,5,2024-10-12,297,278,19,93.6,8,7,2024-10-12 00:00:00
5706,6,2024-10-12,995,923,72,92.76,61,0,2024-10-12 00:00:00
5707,7,2024-10-12,447,428,19,95.75,15,7,2024-10-12 00:00:00
5708,8,2024-10-12,845,798,47,94.44,10,5,2024-10-12 00:00:00
5709,9,2024-10-12,907,840,67,92.61,20,2,2024-10-12 00:00:00
5710,10,2024-10-12,134,130,4,97.01,0,2,2024-10-12 00:00:00
5711,11,2024-10-12,253,236,17,93.28,8,2,2024-10-12 00:00:00
5712,12,2024-10-12,148,138,10,93.24,10,4,2024-10-12 00:00:00
5713,13,2024-10-12,590,571,19,96.78,17,4,2024-10-12 00:00:00
5714,14,2024-10-12,481,475,6,98.75,6,1,2024-10-12 00:00:00
5715,15,2024-10-12,467,458,9,98.07,0,1,2024-10-12 00:00:00
5716,16,2024-10-12,199,187,12,93.97,11,3,2024-10-12 00:00:00
5717,17,2024-10-12,345,331,14,95.94,6,6,2024-10-12 00:00:00
5718,18,2024-10-12,525,505,20,96.19,20,3,2024-10-12 00:00:00
5719,19,2024-10-12,516,508,8,98.45,8,3,2024-10-12 00:00:00
5720,20,2024-10-12,848,819,29,96.58,9,9,2024-10-12 00:00:00
5721,1,2024-10-13,172,166,6,96.51,3,2,2024-10-13 00:00:00
5722,2,2024-10-13,972,944,28,97.12,26,3,2024-10-13 00:00:00
5723,3,2024-10-13,826,799,27,96.73,9,4,2024-10-13 00:00:00
5724,4,2024-10-13,920,868,52,94.35,20,7,2024-10-13 00:00:00
5725,5,2024-10-13,812,756,56,93.1,24,15,2024-10-13 00:00:00
5726,6,2024-10-13,609,568,41,93.27,20,18,2024-10-13 00:00:00
5727,7,2024-10-13,419,412,7,98.33,2,1,2024-10-13 00:00:00
5728,8,2024-10-13,190,181,9,95.26,8,4,2024-10-13 00:00:00
5729,9,2024-10-13,773,733,40,94.83,25,13,2024-10-13 00:00:00
5730,10,2024-10-13,509,477,32,93.71,19,5,2024-10-13 00:00:00
5731,11,2024-10-13,911,873,38,95.83,2,19,2024-10-13 00:00:00
5732,12,2024-10-13,183,169,14,92.35,4,1,2024-10-13 00:00:00
5733,13,2024-10-13,488,467,21,95.7,9,9,2024-10-13 00:00:00
5734,14,2024-10-13,912,870,42,95.39,0,11,2024-10-13 00:00:00
5735,15,2024-10-13,793,788,5,99.37,5,2,2024-10-13 00:00:00
5736,16,2024-10-13,216,199,17,92.13,8,0,2024-10-13 00:00:00
5737,17,2024-10-13,992,944,48,95.16,41,8,2024-10-13 00:00:00
5738,18,2024-10-13,605,574,31,94.88,6,5,2024-10-13 00:00:00
5739,19,2024-10-13,534,510,24,95.51,20,12,2024-10-13 00:00:00
5740,20,2024-10-13,764,744,20,97.38,19,0,2024-10-13 00:00:00
5741,1,2024-10-14,569,538,31,94.55,14,11,2024-10-14 00:00:00
5742,2,2024-10-14,203,189,14,93.1,3,4,2024-10-14 00:00:00
5743,3,2024-10-14,474,450,24,94.94,18,3,2024-10-14 00:00:00
5744,4,2024-10-14,326,307,19,94.17,19,5,2024-10-14 00:00:00
5745,5,2024-10-14,532,523,9,98.31,1,2,2024-10-14 00:00:00
5746,6,2024-10-14,809,776,33,95.92,9,6,2024-10-14 00:00:00
5747,7,2024-10-14,966,892,74,92.34,38,31,2024-10-14 00:00:00
5748,8,2024-10-14,510,470,40,92.16,36,13,2024-10-14 00:00:00
5749,9,2024-10-14,558,530,28,94.98,23,13,2024-10-14 00:00:00
5750,10,2024-10-14,472,457,15,96.82,13,1,2024-10-14 00:00:00
5751,11,2024-10-14,271,254,17,93.73,17,3,2024-10-14 00:00:00
5752,12,2024-10-14,335,327,8,97.61,4,2,2024-10-14 00:00:00
5753,13,2024-10-14,199,187,12,93.97,7,6,2024-10-14 00:00:00
5754,14,2024-10-14,693,681,12,98.27,9,5,2024-10-14 00:00:00
5755,15,2024-10-14,856,837,19,97.78,16,9,2024-10-14 00:00:00
5756,16,2024-10-14,253,239,14,94.47,2,1,2024-10-14 00:00:00
5757,17,2024-10-14,926,871,55,94.06,38,7,2024-10-14 00:00:00
5758,18,2024-10-14,584,579,5,99.14,2,2,2024-10-14 00:00:00
5759,19,2024-10-14,767,743,24,96.87,19,0,2024-10-14 00:00:00
5760,20,2024-10-14,631,624,7,98.89,1,0,2024-10-14 00:00:00
5761,1,2024-10-15,818,776,42,94.87,42,16,2024-10-15 00:00:00
5762,2,2024-10-15,531,506,25,95.29,8,4,2024-10-15 00:00:00
5763,3,2024-10-15,897,880,17,98.1,16,6,2024-10-15 00:00:00
5764,4,2024-10-15,953,914,39,95.91,28,6,2024-10-15 00:00:00
5765,5,2024-10-15,234,215,19,91.88,2,8,2024-10-15 00:00:00
5766,6,2024-10-15,188,186,2,98.94,1,1,2024-10-15 00:00:00
5767,7,2024-10-15,357,350,7,98.04,2,3,2024-10-15 00:00:00
5768,8,2024-10-15,870,839,31,96.44,5,14,2024-10-15 00:00:00
5769,9,2024-10-15,802,741,61,92.39,7,10,2024-10-15 00:00:00
5770,10,2024-10-15,333,324,9,97.3,8,3,2024-10-15 00:00:00
5771,11,2024-10-15,374,370,4,98.93,0,1,2024-10-15 00:00:00
5772,12,2024-10-15,869,817,52,94.02,36,2,2024-10-15 00:00:00
5773,13,2024-10-15,696,682,14,97.99,12,4,2024-10-15 00:00:00
5774,14,2024-10-15,835,823,12,98.56,9,4,2024-10-15 00:00:00
5775,15,2024-10-15,748,706,42,94.39,7,3,2024-10-15 00:00:00
5776,16,2024-10-15,592,557,35,94.09,24,2,2024-10-15 00:00:00
5777,17,2024-10-15,418,388,30,92.82,28,14,2024-10-15 00:00:00
5778,18,2024-10-15,417,384,33,92.09,22,2,2024-10-15 00:00:00
5779,19,2024-10-15,271,266,5,98.15,4,2,2024-10-15 00:00:00
5780,20,2024-10-15,436,428,8,98.17,8,4,2024-10-15 00:00:00
5781,1,2024-10-16,758,741,17,97.76,6,7,2024-10-16 00:00:00
5782,2,2024-10-16,130,125,5,96.15,0,2,2024-10-16 00:00:00
5783,3,2024-10-16,341,322,19,94.43,8,3,2024-10-16 00:00:00
5784,4,2024-10-16,189,181,8,95.77,1,0,2024-10-16 00:00:00
5785,5,2024-10-16,130,122,8,93.85,2,2,2024-10-16 00:00:00
5786,6,2024-10-16,511,471,40,92.17,7,4,2024-10-16 00:00:00
5787,7,2024-10-16,655,633,22,96.64,8,10,2024-10-16 00:00:00
5788,8,2024-10-16,770,741,29,96.23,23,12,2024-10-16 00:00:00
5789,9,2024-10-16,755,720,35,95.36,11,12,2024-10-16 00:00:00
5790,10,2024-10-16,893,879,14,98.43,1,5,2024-10-16 00:00:00
5791,11,2024-10-16,153,146,7,95.42,0,3,2024-10-16 00:00:00
5792,12,2024-10-16,547,521,26,95.25,1,4,2024-10-16 00:00:00
5793,13,2024-10-16,792,774,18,97.73,18,5,2024-10-16 00:00:00
5794,14,2024-10-16,945,918,27,97.14,19,0,2024-10-16 00:00:00
5795,15,2024-10-16,318,300,18,94.34,1,6,2024-10-16 00:00:00
5796,16,2024-10-16,377,351,26,93.1,20,8,2024-10-16 00:00:00
5797,17,2024-10-16,262,245,17,93.51,11,8,2024-10-16 00:00:00
5798,18,2024-10-16,386,378,8,97.93,8,3,2024-10-16 00:00:00
5799,19,2024-10-16,507,502,5,99.01,5,0,2024-10-16 00:00:00
5800,20,2024-10-16,650,633,17,97.38,13,4,2024-10-16 00:00:00
5801,1,2024-10-17,883,875,8,99.09,4,0,2024-10-17 00:00:00
5802,2,2024-10-17,279,258,21,92.47,7,4,2024-10-17 00:00:00
5803,3,2024-10-17,683,647,36,94.73,22,6,2024-10-17 00:00:00
5804,4,2024-10-17,875,837,38,95.66,25,4,2024-10-17 00:00:00
5805,5,2024-10-17,574,534,40,93.03,21,4,2024-10-17 00:00:00
5806,6,2024-10-17,500,470,30,94.0,30,6,2024-10-17 00:00:00
5807,7,2024-10-17,490,454,36,92.65,15,16,2024-10-17 00:00:00
5808,8,2024-10-17,914,901,13,98.58,7,0,2024-10-17 00:00:00
5809,9,2024-10-17,824,777,47,94.3,6,13,2024-10-17 00:00:00
5810,10,2024-10-17,265,260,5,98.11,4,1,2024-10-17 00:00:00
5811,11,2024-10-17,609,593,16,97.37,9,8,2024-10-17 00:00:00
5812,12,2024-10-17,604,599,5,99.17,5,0,2024-10-17 00:00:00
5813,13,2024-10-17,682,649,33,95.16,26,3,2024-10-17 00:00:00
5814,14,2024-10-17,373,353,20,94.64,19,4,2024-10-17 00:00:00
5815,15,2024-10-17,626,587,39,93.77,32,11,2024-10-17 00:00:00
5816,16,2024-10-17,514,500,14,97.28,1,6,2024-10-17 00:00:00
5817,17,2024-10-17,925,880,45,95.14,21,17,2024-10-17 00:00:00
5818,18,2024-10-17,879,835,44,94.99,28,16,2024-10-17 00:00:00
5819,19,2024-10-17,717,677,40,94.42,8,9,2024-10-17 00:00:00
5820,20,2024-10-17,732,698,34,95.36,21,6,2024-10-17 00:00:00
5821,1,2024-10-18,727,680,47,93.54,14,20,2024-10-18 00:00:00
5822,2,2024-10-18,500,494,6,98.8,6,1,2024-10-18 00:00:00
5823,3,2024-10-18,228,216,12,94.74,0,1,2024-10-18 00:00:00
5824,4,2024-10-18,903,867,36,96.01,25,3,2024-10-18 00:00:00
5825,5,2024-10-18,747,708,39,94.78,28,9,2024-10-18 00:00:00
5826,6,2024-10-18,235,231,4,98.3,1,1,2024-10-18 00:00:00
5827,7,2024-10-18,647,604,43,93.35,33,0,2024-10-18 00:00:00
5828,8,2024-10-18,790,739,51,93.54,5,14,2024-10-18 00:00:00
5829,9,2024-10-18,174,167,7,95.98,5,0,2024-10-18 00:00:00
5830,10,2024-10-18,567,533,34,94.0,25,3,2024-10-18 00:00:00
5831,11,2024-10-18,806,750,56,93.05,16,26,2024-10-18 00:00:00
5832,12,2024-10-18,523,494,29,94.46,10,6,2024-10-18 00:00:00
5833,13,2024-10-18,425,404,21,95.06,7,6,2024-10-18 00:00:00
5834,14,2024-10-18,867,846,21,97.58,12,3,2024-10-18 00:00:00
5835,15,2024-10-18,822,790,32,96.11,7,6,2024-10-18 00:00:00
5836,16,2024-10-18,733,682,51,93.04,42,25,2024-10-18 00:00:00
5837,17,2024-10-18,243,239,4,98.35,1,0,2024-10-18 00:00:00
5838,18,2024-10-18,390,387,3,99.23,1,0,2024-10-18 00:00:00
5839,19,2024-10-18,158,148,10,93.67,9,5,2024-10-18 00:00:00
5840,20,2024-10-18,684,657,27,96.05,5,0,2024-10-18 00:00:00
5841,1,2024-10-19,409,395,14,96.58,7,3,2024-10-19 00:00:00
5842,2,2024-10-19,610,594,16,97.38,2,2,2024-10-19 00:00:00
5843,3,2024-10-19,337,315,22,93.47,14,11,2024-10-19 00:00:00
5844,4,2024-10-19,682,668,14,97.95,11,3,2024-10-19 00:00:00
5845,5,2024-10-19,857,820,37,95.68,30,11,2024-10-19 00:00:00
5846,6,2024-10-19,711,654,57,91.98,11,19,2024-10-19 00:00:00
5847,7,2024-10-19,232,223,9,96.12,9,1,2024-10-19 00:00:00
5848,8,2024-10-19,733,682,51,93.04,1,2,2024-10-19 00:00:00
5849,9,2024-10-19,339,317,22,93.51,0,11,2024-10-19 00:00:00
5850,10,2024-10-19,392,370,22,94.39,15,4,2024-10-19 00:00:00
5851,11,2024-10-19,830,764,66,92.05,41,3,2024-10-19 00:00:00
5852,12,2024-10-19,841,832,9,98.93,4,4,2024-10-19 00:00:00
5853,13,2024-10-19,753,697,56,92.56,5,7,2024-10-19 00:00:00
5854,14,2024-10-19,718,668,50,93.04,8,6,2024-10-19 00:00:00
5855,15,2024-10-19,994,987,7,99.3,6,2,2024-10-19 00:00:00
5856,16,2024-10-19,738,692,46,93.77,9,13,2024-10-19 00:00:00
5857,17,2024-10-19,674,631,43,93.62,15,17,2024-10-19 00:00:00
5858,18,2024-10-19,114,110,4,96.49,1,0,2024-10-19 00:00:00
5859,19,2024-10-19,675,631,44,93.48,15,13,2024-10-19 00:00:00
5860,20,2024-10-19,867,827,40,95.39,12,12,2024-10-19 00:00:00
5861,1,2024-10-20,171,161,10,94.15,0,2,2024-10-20 00:00:00
5862,2,2024-10-20,610,591,19,96.89,2,9,2024-10-20 00:00:00
5863,3,2024-10-20,395,389,6,98.48,3,0,2024-10-20 00:00:00
5864,4,2024-10-20,785,764,21,97.32,17,1,2024-10-20 00:00:00
5865,5,2024-10-20,617,572,45,92.71,4,0,2024-10-20 00:00:00
5866,6,2024-10-20,507,493,14,97.24,9,4,2024-10-20 00:00:00
5867,7,2024-10-20,777,767,10,98.71,9,1,2024-10-20 00:00:00
5868,8,2024-10-20,268,265,3,98.88,0,1,2024-10-20 00:00:00
5869,9,2024-10-20,861,824,37,95.7,21,16,2024-10-20 00:00:00
5870,10,2024-10-20,694,649,45,93.52,41,4,2024-10-20 00:00:00
5871,11,2024-10-20,142,131,11,92.25,0,5,2024-10-20 00:00:00
5872,12,2024-10-20,672,648,24,96.43,16,11,2024-10-20 00:00:00
5873,13,2024-10-20,176,174,2,98.86,1,0,2024-10-20 00:00:00
5874,14,2024-10-20,335,311,24,92.84,4,10,2024-10-20 00:00:00
5875,15,2024-10-20,969,940,29,97.01,26,7,2024-10-20 00:00:00
5876,16,2024-10-20,407,404,3,99.26,3,0,2024-10-20 00:00:00
5877,17,2024-10-20,920,848,72,92.17,39,17,2024-10-20 00:00:00
5878,18,2024-10-20,226,208,18,92.04,17,3,2024-10-20 00:00:00
5879,19,2024-10-20,414,404,10,97.58,4,2,2024-10-20 00:00:00
5880,20,2024-10-20,255,241,14,94.51,7,4,2024-10-20 00:00:00
5881,1,2024-10-21,241,226,15,93.78,9,1,2024-10-21 00:00:00
5882,2,2024-10-21,926,886,40,95.68,21,17,2024-10-21 00:00:00
5883,3,2024-10-21,369,352,17,95.39,15,0,2024-10-21 00:00:00
5884,4,2024-10-21,259,242,17,93.44,4,8,2024-10-21 00:00:00
5885,5,2024-10-21,786,760,26,96.69,2,0,2024-10-21 00:00:00
5886,6,2024-10-21,717,663,54,92.47,28,2,2024-10-21 00:00:00
5887,7,2024-10-21,711,700,11,98.45,0,2,2024-10-21 00:00:00
5888,8,2024-10-21,756,709,47,93.78,37,14,2024-10-21 00:00:00
5889,9,2024-10-21,887,854,33,96.28,11,7,2024-10-21 00:00:00
5890,10,2024-10-21,417,411,6,98.56,0,1,2024-10-21 00:00:00
5891,11,2024-10-21,970,914,56,94.23,22,1,2024-10-21 00:00:00
5892,12,2024-10-21,429,414,15,96.5,12,3,2024-10-21 00:00:00
5893,13,2024-10-21,208,192,16,92.31,12,2,2024-10-21 00:00:00
5894,14,2024-10-21,533,523,10,98.12,4,2,2024-10-21 00:00:00
5895,15,2024-10-21,167,165,2,98.8,1,1,2024-10-21 00:00:00
5896,16,2024-10-21,906,862,44,95.14,43,17,2024-10-21 00:00:00
5897,17,2024-10-21,725,689,36,95.03,30,13,2024-10-21 00:00:00
5898,18,2024-10-21,748,718,30,95.99,22,5,2024-10-21 00:00:00
5899,19,2024-10-21,676,670,6,99.11,1,0,2024-10-21 00:00:00
5900,20,2024-10-21,408,380,28,93.14,18,7,2024-10-21 00:00:00
5901,1,2024-10-22,475,465,10,97.89,8,5,2024-10-22 00:00:00
5902,2,2024-10-22,190,175,15,92.11,2,4,2024-10-22 00:00:00
5903,3,2024-10-22,164,151,13,92.07,0,4,2024-10-22 00:00:00
5904,4,2024-10-22,844,836,8,99.05,5,4,2024-10-22 00:00:00
5905,5,2024-10-22,750,700,50,93.33,3,12,2024-10-22 00:00:00
5906,6,2024-10-22,452,419,33,92.7,30,13,2024-10-22 00:00:00
5907,7,2024-10-22,670,624,46,93.13,20,3,2024-10-22 00:00:00
5908,8,2024-10-22,427,421,6,98.59,6,0,2024-10-22 00:00:00
5909,9,2024-10-22,143,134,9,93.71,6,0,2024-10-22 00:00:00
5910,10,2024-10-22,943,893,50,94.7,26,18,2024-10-22 00:00:00
5911,11,2024-10-22,124,117,7,94.35,0,2,2024-10-22 00:00:00
5912,12,2024-10-22,758,733,25,96.7,23,5,2024-10-22 00:00:00
5913,13,2024-10-22,773,769,4,99.48,3,2,2024-10-22 00:00:00
5914,14,2024-10-22,114,112,2,98.25,0,0,2024-10-22 00:00:00
5915,15,2024-10-22,877,825,52,94.07,13,26,2024-10-22 00:00:00
5916,16,2024-10-22,122,120,2,98.36,1,1,2024-10-22 00:00:00
5917,17,2024-10-22,439,434,5,98.86,3,0,2024-10-22 00:00:00
5918,18,2024-10-22,264,246,18,93.18,16,4,2024-10-22 00:00:00
5919,19,2024-10-22,402,373,29,92.79,7,10,2024-10-22 00:00:00
5920,20,2024-10-22,296,279,17,94.26,1,2,2024-10-22 00:00:00
5921,1,2024-10-23,799,790,9,98.87,0,1,2024-10-23 00:00:00
5922,2,2024-10-23,591,576,15,97.46,0,0,2024-10-23 00:00:00
5923,3,2024-10-23,245,229,16,93.47,6,5,2024-10-23 00:00:00
5924,4,2024-10-23,655,609,46,92.98,21,0,2024-10-23 00:00:00
5925,5,2024-10-23,547,510,37,93.24,19,2,2024-10-23 00:00:00
5926,6,2024-10-23,859,842,17,98.02,11,7,2024-10-23 00:00:00
5927,7,2024-10-23,154,152,2,98.7,2,0,2024-10-23 00:00:00
5928,8,2024-10-23,271,259,12,95.57,6,6,2024-10-23 00:00:00
5929,9,2024-10-23,136,127,9,93.38,6,0,2024-10-23 00:00:00
5930,10,2024-10-23,419,392,27,93.56,26,4,2024-10-23 00:00:00
5931,11,2024-10-23,325,318,7,97.85,4,0,2024-10-23 00:00:00
5932,12,2024-10-23,832,812,20,97.6,16,9,2024-10-23 00:00:00
5933,13,2024-10-23,254,249,5,98.03,2,2,2024-10-23 00:00:00
5934,14,2024-10-23,422,402,20,95.26,9,10,2024-10-23 00:00:00
5935,15,2024-10-23,530,512,18,96.6,7,3,2024-10-23 00:00:00
5936,16,2024-10-23,336,310,26,92.26,26,0,2024-10-23 00:00:00
5937,17,2024-10-23,322,317,5,98.45,0,2,2024-10-23 00:00:00
5938,18,2024-10-23,781,767,14,98.21,11,5,2024-10-23 00:00:00
5939,19,2024-10-23,660,645,15,97.73,3,5,2024-10-23 00:00:00
5940,20,2024-10-23,778,745,33,95.76,22,7,2024-10-23 00:00:00
5941,1,2024-10-24,451,415,36,92.02,27,4,2024-10-24 00:00:00
5942,2,2024-10-24,716,666,50,93.02,34,21,2024-10-24 00:00:00
5943,3,2024-10-24,134,130,4,97.01,4,2,2024-10-24 00:00:00
5944,4,2024-10-24,382,368,14,96.34,9,4,2024-10-24 00:00:00
5945,5,2024-10-24,892,836,56,93.72,12,7,2024-10-24 00:00:00
5946,6,2024-10-24,318,294,24,92.45,19,3,2024-10-24 00:00:00
5947,7,2024-10-24,813,780,33,95.94,22,10,2024-10-24 00:00:00
5948,8,2024-10-24,512,500,12,97.66,5,6,2024-10-24 00:00:00
5949,9,2024-10-24,773,714,59,92.37,10,28,2024-10-24 00:00:00
5950,10,2024-10-24,240,220,20,91.67,17,0,2024-10-24 00:00:00
5951,11,2024-10-24,483,451,32,93.37,19,15,2024-10-24 00:00:00
5952,12,2024-10-24,936,908,28,97.01,18,14,2024-10-24 00:00:00
5953,13,2024-10-24,812,756,56,93.1,38,11,2024-10-24 00:00:00
5954,14,2024-10-24,166,155,11,93.37,2,5,2024-10-24 00:00:00
5955,15,2024-10-24,386,366,20,94.82,2,8,2024-10-24 00:00:00
5956,16,2024-10-24,293,284,9,96.93,9,0,2024-10-24 00:00:00
5957,17,2024-10-24,361,343,18,95.01,5,0,2024-10-24 00:00:00
5958,18,2024-10-24,217,211,6,97.24,0,3,2024-10-24 00:00:00
5959,19,2024-10-24,703,694,9,98.72,3,2,2024-10-24 00:00:00
