schedule_id,line_id,product_id,scheduled_date,shift,planned_quantity,actual_quantity,completion_rate,status,created_date
992,6,68,2024-06-27,Day,403,375,93.1,In Progress,2024-06-27 00:00:00
993,17,60,2024-06-27,Swing,482,487,101.0,Scheduled,2024-06-27 00:00:00
994,9,86,2024-06-28,Night,451,387,85.8,Scheduled,2024-06-28 00:00:00
995,17,17,2024-06-28,Day,118,116,98.3,Completed,2024-06-28 00:00:00
996,20,52,2024-06-28,Swing,338,310,91.7,Scheduled,2024-06-28 00:00:00
997,15,26,2024-06-28,Night,64,66,103.1,In Progress,2024-06-28 00:00:00
998,19,88,2024-06-28,Day,354,326,92.1,Delayed,2024-06-28 00:00:00
999,2,46,2024-06-28,Day,468,413,88.2,Completed,2024-06-28 00:00:00
1000,19,95,2024-06-29,Night,255,228,89.4,Scheduled,2024-06-29 00:00:00
1001,17,86,2024-06-29,Night,458,415,90.6,Completed,2024-06-29 00:00:00
1002,16,46,2024-06-29,Day,230,197,85.7,Scheduled,2024-06-29 00:00:00
1003,17,54,2024-06-29,Night,289,288,99.7,Scheduled,2024-06-29 00:00:00
1004,4,71,2024-06-29,Day,146,134,91.8,Completed,2024-06-29 00:00:00
1005,17,58,2024-06-30,Swing,422,400,94.8,Scheduled,2024-06-30 00:00:00
1006,12,79,2024-06-30,Night,280,272,97.1,In Progress,2024-06-30 00:00:00
1007,7,69,2024-06-30,Day,385,369,95.8,In Progress,2024-06-30 00:00:00
1008,19,61,2024-06-30,Day,247,239,96.8,Completed,2024-06-30 00:00:00
1009,2,11,2024-06-30,Night,229,201,87.8,Completed,2024-06-30 00:00:00
1010,9,55,2024-06-30,Night,81,80,98.8,Delayed,2024-06-30 00:00:00
1011,16,15,2024-07-01,Night,126,116,92.1,Completed,2024-07-01 00:00:00
1012,19,74,2024-07-01,Day,341,318,93.3,Completed,2024-07-01 00:00:00
1013,2,28,2024-07-01,Night,239,214,89.5,Completed,2024-07-01 00:00:00
1014,18,28,2024-07-02,Day,441,423,95.9,In Progress,2024-07-02 00:00:00
1015,5,66,2024-07-02,Night,378,351,92.9,Scheduled,2024-07-02 00:00:00
1016,11,43,2024-07-02,Day,241,216,89.6,Scheduled,2024-07-02 00:00:00
1017,5,77,2024-07-02,Night,403,356,88.3,In Progress,2024-07-02 00:00:00
1018,17,16,2024-07-03,Day,301,271,90.0,Completed,2024-07-03 00:00:00
1019,19,86,2024-07-03,Night,335,295,88.1,Completed,2024-07-03 00:00:00
1020,4,58,2024-07-03,Day,198,197,99.5,Delayed,2024-07-03 00:00:00
1021,5,75,2024-07-03,Day,134,135,100.7,Completed,2024-07-03 00:00:00
1022,17,56,2024-07-03,Swing,275,269,97.8,Completed,2024-07-03 00:00:00
1023,9,88,2024-07-03,Night,456,409,89.7,Scheduled,2024-07-03 00:00:00
1024,2,41,2024-07-03,Swing,241,245,101.7,Scheduled,2024-07-03 00:00:00
1025,16,100,2024-07-04,Night,388,368,94.8,Completed,2024-07-04 00:00:00
1026,3,17,2024-07-04,Night,284,258,90.8,In Progress,2024-07-04 00:00:00
1027,11,27,2024-07-04,Swing,158,143,90.5,Completed,2024-07-04 00:00:00
1028,3,9,2024-07-04,Night,307,317,103.3,In Progress,2024-07-04 00:00:00
1029,19,19,2024-07-04,Swing,303,278,91.7,Completed,2024-07-04 00:00:00
1030,17,5,2024-07-04,Night,75,73,97.3,Completed,2024-07-04 00:00:00
1031,12,58,2024-07-04,Night,244,236,96.7,In Progress,2024-07-04 00:00:00
1032,20,33,2024-07-04,Day,263,233,88.6,Completed,2024-07-04 00:00:00
1033,13,59,2024-07-05,Day,101,94,93.1,Delayed,2024-07-05 00:00:00
1034,1,52,2024-07-05,Night,324,295,91.0,In Progress,2024-07-05 00:00:00
1035,19,83,2024-07-05,Swing,166,166,100.0,In Progress,2024-07-05 00:00:00
1036,3,3,2024-07-05,Swing,460,400,87.0,Completed,2024-07-05 00:00:00
1037,19,61,2024-07-05,Swing,489,463,94.7,Delayed,2024-07-05 00:00:00
1038,19,20,2024-07-05,Day,148,136,91.9,Completed,2024-07-05 00:00:00
1039,3,65,2024-07-05,Night,104,106,101.9,Delayed,2024-07-05 00:00:00
1040,20,83,2024-07-06,Day,362,372,102.8,Completed,2024-07-06 00:00:00
1041,19,32,2024-07-06,Swing,129,129,100.0,Scheduled,2024-07-06 00:00:00
1042,10,65,2024-07-06,Night,214,190,88.8,Completed,2024-07-06 00:00:00
1043,16,5,2024-07-06,Day,101,87,86.1,In Progress,2024-07-06 00:00:00
1044,2,83,2024-07-06,Day,284,262,92.3,Scheduled,2024-07-06 00:00:00
1045,6,50,2024-07-06,Day,196,199,101.5,In Progress,2024-07-06 00:00:00
1046,6,1,2024-07-07,Day,215,194,90.2,Completed,2024-07-07 00:00:00
1047,9,50,2024-07-07,Night,475,425,89.5,Completed,2024-07-07 00:00:00
1048,19,37,2024-07-07,Day,123,120,97.6,Scheduled,2024-07-07 00:00:00
1049,15,32,2024-07-07,Night,478,488,102.1,In Progress,2024-07-07 00:00:00
1050,13,8,2024-07-07,Night,167,151,90.4,In Progress,2024-07-07 00:00:00
1051,2,54,2024-07-08,Day,291,287,98.6,Completed,2024-07-08 00:00:00
1052,3,7,2024-07-08,Swing,342,326,95.3,Delayed,2024-07-08 00:00:00
1053,13,25,2024-07-08,Swing,446,410,91.9,Completed,2024-07-08 00:00:00
1054,3,95,2024-07-08,Day,88,79,89.8,Completed,2024-07-08 00:00:00
1055,4,63,2024-07-08,Swing,137,120,87.6,Scheduled,2024-07-08 00:00:00
1056,20,44,2024-07-09,Swing,246,234,95.1,In Progress,2024-07-09 00:00:00
1057,17,94,2024-07-09,Swing,390,396,101.5,In Progress,2024-07-09 00:00:00
1058,7,56,2024-07-09,Swing,112,99,88.4,In Progress,2024-07-09 00:00:00
1059,17,44,2024-07-10,Night,461,392,85.0,Completed,2024-07-10 00:00:00
1060,11,71,2024-07-10,Day,218,224,102.8,Scheduled,2024-07-10 00:00:00
1061,12,94,2024-07-10,Swing,381,370,97.1,Delayed,2024-07-10 00:00:00
1062,11,23,2024-07-10,Night,137,131,95.6,In Progress,2024-07-10 00:00:00
1063,3,75,2024-07-10,Day,353,312,88.4,Completed,2024-07-10 00:00:00
1064,19,75,2024-07-10,Night,383,347,90.6,In Progress,2024-07-10 00:00:00
1065,4,37,2024-07-10,Day,307,267,87.0,Completed,2024-07-10 00:00:00
1066,12,89,2024-07-10,Night,160,162,101.2,Scheduled,2024-07-10 00:00:00
1067,4,37,2024-07-11,Day,347,308,88.8,Scheduled,2024-07-11 00:00:00
1068,4,21,2024-07-11,Night,214,188,87.9,Completed,2024-07-11 00:00:00
1069,2,20,2024-07-11,Day,105,98,93.3,Delayed,2024-07-11 00:00:00
1070,10,56,2024-07-11,Night,309,302,97.7,Delayed,2024-07-11 00:00:00
1071,13,52,2024-07-11,Swing,312,325,104.2,Delayed,2024-07-11 00:00:00
1072,18,19,2024-07-11,Swing,202,193,95.5,Completed,2024-07-11 00:00:00
1073,8,85,2024-07-11,Swing,459,445,96.9,Scheduled,2024-07-11 00:00:00
1074,4,54,2024-07-12,Swing,217,225,103.7,In Progress,2024-07-12 00:00:00
1075,4,41,2024-07-12,Day,405,396,97.8,Completed,2024-07-12 00:00:00
1076,1,13,2024-07-12,Day,418,364,87.1,Completed,2024-07-12 00:00:00
1077,5,28,2024-07-12,Day,81,77,95.1,In Progress,2024-07-12 00:00:00
1078,18,99,2024-07-12,Day,256,260,101.6,Completed,2024-07-12 00:00:00
1079,9,92,2024-07-12,Day,198,175,88.4,Completed,2024-07-12 00:00:00
1080,9,51,2024-07-12,Day,125,128,102.4,Scheduled,2024-07-12 00:00:00
1081,8,100,2024-07-12,Day,294,298,101.4,Completed,2024-07-12 00:00:00
1082,9,21,2024-07-13,Day,210,188,89.5,Delayed,2024-07-13 00:00:00
1083,2,58,2024-07-13,Swing,267,250,93.6,Scheduled,2024-07-13 00:00:00
1084,5,80,2024-07-13,Night,65,59,90.8,Completed,2024-07-13 00:00:00
1085,19,97,2024-07-13,Night,383,401,104.7,Scheduled,2024-07-13 00:00:00
1086,14,91,2024-07-14,Swing,411,424,103.2,Scheduled,2024-07-14 00:00:00
1087,18,90,2024-07-14,Swing,204,175,85.8,Scheduled,2024-07-14 00:00:00
1088,2,58,2024-07-14,Night,491,430,87.6,In Progress,2024-07-14 00:00:00
1089,2,3,2024-07-14,Day,141,142,100.7,Completed,2024-07-14 00:00:00
1090,12,10,2024-07-14,Day,407,348,85.5,Delayed,2024-07-14 00:00:00
1091,5,37,2024-07-14,Swing,415,424,102.2,Completed,2024-07-14 00:00:00
1092,14,45,2024-07-14,Swing,226,204,90.3,Completed,2024-07-14 00:00:00
1093,18,76,2024-07-14,Night,273,272,99.6,Completed,2024-07-14 00:00:00
1094,14,97,2024-07-15,Night,141,133,94.3,Completed,2024-07-15 00:00:00
1095,6,29,2024-07-15,Night,347,333,96.0,Completed,2024-07-15 00:00:00
1096,17,74,2024-07-15,Day,462,443,95.9,Scheduled,2024-07-15 00:00:00
1097,6,100,2024-07-15,Swing,381,338,88.7,Delayed,2024-07-15 00:00:00
1098,1,62,2024-07-15,Night,383,358,93.5,Completed,2024-07-15 00:00:00
1099,8,46,2024-07-15,Swing,190,168,88.4,Completed,2024-07-15 00:00:00
1100,20,48,2024-07-15,Night,90,85,94.4,Completed,2024-07-15 00:00:00
1101,14,88,2024-07-16,Night,470,407,86.6,Delayed,2024-07-16 00:00:00
1102,7,41,2024-07-16,Day,145,142,97.9,In Progress,2024-07-16 00:00:00
1103,2,45,2024-07-16,Day,412,388,94.2,Scheduled,2024-07-16 00:00:00
1104,12,1,2024-07-17,Night,51,48,94.1,Delayed,2024-07-17 00:00:00
1105,10,73,2024-07-17,Swing,332,343,103.3,Delayed,2024-07-17 00:00:00
1106,13,26,2024-07-17,Swing,362,352,97.2,Scheduled,2024-07-17 00:00:00
1107,14,17,2024-07-17,Day,243,231,95.1,Completed,2024-07-17 00:00:00
1108,11,75,2024-07-17,Swing,329,341,103.6,Completed,2024-07-17 00:00:00
1109,9,71,2024-07-17,Swing,362,364,100.6,In Progress,2024-07-17 00:00:00
1110,6,48,2024-07-17,Night,192,191,99.5,In Progress,2024-07-17 00:00:00
1111,7,91,2024-07-17,Day,222,193,86.9,In Progress,2024-07-17 00:00:00
1112,4,75,2024-07-18,Swing,84,77,91.7,Completed,2024-07-18 00:00:00
1113,4,96,2024-07-18,Night,387,382,98.7,Completed,2024-07-18 00:00:00
1114,16,40,2024-07-18,Swing,63,61,96.8,Completed,2024-07-18 00:00:00
1115,14,30,2024-07-18,Swing,394,353,89.6,In Progress,2024-07-18 00:00:00
1116,11,94,2024-07-18,Day,425,412,96.9,In Progress,2024-07-18 00:00:00
1117,16,19,2024-07-18,Day,83,78,94.0,Completed,2024-07-18 00:00:00
1118,16,65,2024-07-18,Swing,183,160,87.4,Completed,2024-07-18 00:00:00
1119,6,28,2024-07-19,Night,151,155,102.6,Delayed,2024-07-19 00:00:00
1120,3,57,2024-07-19,Day,107,93,86.9,Delayed,2024-07-19 00:00:00
1121,19,97,2024-07-19,Day,467,455,97.4,In Progress,2024-07-19 00:00:00
1122,15,95,2024-07-19,Night,490,446,91.0,In Progress,2024-07-19 00:00:00
1123,4,10,2024-07-19,Day,499,438,87.8,Scheduled,2024-07-19 00:00:00
1124,19,55,2024-07-19,Day,433,395,91.2,Scheduled,2024-07-19 00:00:00
1125,3,40,2024-07-19,Night,468,418,89.3,Completed,2024-07-19 00:00:00
1126,4,3,2024-07-19,Night,172,180,104.7,Delayed,2024-07-19 00:00:00
1127,2,56,2024-07-20,Night,132,137,103.8,In Progress,2024-07-20 00:00:00
1128,9,87,2024-07-20,Day,450,469,104.2,Completed,2024-07-20 00:00:00
1129,18,13,2024-07-20,Night,170,172,101.2,Completed,2024-07-20 00:00:00
1130,10,71,2024-07-20,Swing,174,172,98.9,Completed,2024-07-20 00:00:00
1131,2,17,2024-07-20,Day,396,339,85.6,Delayed,2024-07-20 00:00:00
1132,9,4,2024-07-20,Night,128,116,90.6,Completed,2024-07-20 00:00:00
1133,9,55,2024-07-21,Day,73,64,87.7,Scheduled,2024-07-21 00:00:00
1134,18,58,2024-07-21,Night,374,359,96.0,Completed,2024-07-21 00:00:00
1135,10,73,2024-07-21,Night,144,144,100.0,Delayed,2024-07-21 00:00:00
1136,1,27,2024-07-21,Night,294,300,102.0,Completed,2024-07-21 00:00:00
1137,10,86,2024-07-21,Swing,60,54,90.0,In Progress,2024-07-21 00:00:00
1138,10,40,2024-07-21,Day,159,158,99.4,Completed,2024-07-21 00:00:00
1139,2,3,2024-07-22,Swing,260,239,91.9,Scheduled,2024-07-22 00:00:00
1140,10,15,2024-07-22,Day,50,43,86.0,Completed,2024-07-22 00:00:00
1141,11,96,2024-07-22,Swing,170,155,91.2,Delayed,2024-07-22 00:00:00
1142,16,98,2024-07-23,Day,118,101,85.6,Completed,2024-07-23 00:00:00
1143,12,55,2024-07-23,Night,397,355,89.4,Scheduled,2024-07-23 00:00:00
1144,16,49,2024-07-23,Day,116,113,97.4,Delayed,2024-07-23 00:00:00
1145,18,75,2024-07-23,Night,459,460,100.2,Scheduled,2024-07-23 00:00:00
1146,15,63,2024-07-23,Swing,416,399,95.9,Scheduled,2024-07-23 00:00:00
1147,3,28,2024-07-24,Night,274,283,103.3,Scheduled,2024-07-24 00:00:00
1148,5,28,2024-07-24,Night,287,281,97.9,Delayed,2024-07-24 00:00:00
1149,19,29,2024-07-24,Night,93,88,94.6,Scheduled,2024-07-24 00:00:00
1150,6,6,2024-07-24,Swing,379,370,97.6,Delayed,2024-07-24 00:00:00
1151,9,47,2024-07-24,Day,293,262,89.4,Delayed,2024-07-24 00:00:00
1152,17,53,2024-07-24,Night,179,163,91.1,Completed,2024-07-24 00:00:00
1153,15,93,2024-07-24,Day,380,378,99.5,In Progress,2024-07-24 00:00:00
1154,1,64,2024-07-24,Night,108,103,95.4,Scheduled,2024-07-24 00:00:00
1155,8,81,2024-07-25,Night,422,415,98.3,Completed,2024-07-25 00:00:00
1156,11,66,2024-07-25,Swing,228,233,102.2,Delayed,2024-07-25 00:00:00
1157,4,99,2024-07-25,Night,148,152,102.7,In Progress,2024-07-25 00:00:00
1158,5,5,2024-07-25,Swing,172,168,97.7,In Progress,2024-07-25 00:00:00
1159,7,99,2024-07-25,Day,473,430,90.9,Delayed,2024-07-25 00:00:00
1160,19,41,2024-07-26,Swing,279,241,86.4,Completed,2024-07-26 00:00:00
1161,11,54,2024-07-26,Swing,260,232,89.2,Completed,2024-07-26 00:00:00
1162,15,82,2024-07-26,Day,121,126,104.1,In Progress,2024-07-26 00:00:00
1163,9,24,2024-07-26,Day,150,141,94.0,In Progress,2024-07-26 00:00:00
1164,11,97,2024-07-27,Day,399,390,97.7,In Progress,2024-07-27 00:00:00
1165,2,58,2024-07-27,Night,186,168,90.3,Delayed,2024-07-27 00:00:00
1166,15,90,2024-07-27,Night,396,369,93.2,Delayed,2024-07-27 00:00:00
1167,19,22,2024-07-27,Night,325,339,104.3,Completed,2024-07-27 00:00:00
1168,2,95,2024-07-27,Day,459,399,86.9,Scheduled,2024-07-27 00:00:00
1169,9,3,2024-07-28,Night,397,390,98.2,In Progress,2024-07-28 00:00:00
1170,3,16,2024-07-28,Day,303,303,100.0,In Progress,2024-07-28 00:00:00
1171,15,47,2024-07-28,Night,256,223,87.1,Scheduled,2024-07-28 00:00:00
1172,9,13,2024-07-28,Day,325,321,98.8,In Progress,2024-07-28 00:00:00
1173,3,67,2024-07-29,Swing,268,249,92.9,In Progress,2024-07-29 00:00:00
1174,14,17,2024-07-29,Swing,189,166,87.8,In Progress,2024-07-29 00:00:00
1175,16,8,2024-07-29,Night,471,489,103.8,In Progress,2024-07-29 00:00:00
1176,16,11,2024-07-29,Day,338,324,95.9,Completed,2024-07-29 00:00:00
1177,15,100,2024-07-29,Day,110,104,94.5,Completed,2024-07-29 00:00:00
1178,15,100,2024-07-29,Day,174,153,87.9,In Progress,2024-07-29 00:00:00
1179,1,60,2024-07-29,Day,387,351,90.7,Completed,2024-07-29 00:00:00
1180,14,99,2024-07-30,Night,480,444,92.5,Delayed,2024-07-30 00:00:00
1181,9,77,2024-07-30,Night,364,373,102.5,Completed,2024-07-30 00:00:00
1182,2,34,2024-07-30,Day,436,389,89.2,Delayed,2024-07-30 00:00:00
1183,15,80,2024-07-30,Night,101,102,101.0,Delayed,2024-07-30 00:00:00
1184,9,52,2024-07-30,Night,352,339,96.3,Completed,2024-07-30 00:00:00
1185,17,16,2024-07-31,Day,289,246,85.1,Completed,2024-07-31 00:00:00
1186,14,99,2024-07-31,Swing,80,69,86.2,Completed,2024-07-31 00:00:00
1187,9,46,2024-07-31,Night,119,107,89.9,Scheduled,2024-07-31 00:00:00
1188,17,16,2024-07-31,Day,467,431,92.3,Scheduled,2024-07-31 00:00:00
1189,16,8,2024-07-31,Day,238,230,96.6,Completed,2024-07-31 00:00:00
1190,15,35,2024-08-01,Day,173,178,102.9,Completed,2024-08-01 00:00:00
1191,16,38,2024-08-01,Day,231,237,102.6,In Progress,2024-08-01 00:00:00
1192,11,12,2024-08-01,Night,157,145,92.4,Completed,2024-08-01 00:00:00
1193,11,34,2024-08-01,Day,155,135,87.1,Completed,2024-08-01 00:00:00
1194,1,82,2024-08-01,Day,108,104,96.3,Completed,2024-08-01 00:00:00
1195,8,95,2024-08-02,Swing,55,52,94.5,Delayed,2024-08-02 00:00:00
1196,2,47,2024-08-02,Day,154,132,85.7,Completed,2024-08-02 00:00:00
1197,10,34,2024-08-02,Day,88,92,104.5,Scheduled,2024-08-02 00:00:00
1198,8,96,2024-08-02,Swing,451,467,103.5,Completed,2024-08-02 00:00:00
1199,5,41,2024-08-02,Swing,336,303,90.2,Completed,2024-08-02 00:00:00
1200,4,88,2024-08-02,Swing,113,114,100.9,Delayed,2024-08-02 00:00:00
1201,9,95,2024-08-03,Day,416,404,97.1,Scheduled,2024-08-03 00:00:00
1202,18,36,2024-08-03,Swing,455,450,98.9,In Progress,2024-08-03 00:00:00
1203,11,69,2024-08-03,Day,157,147,93.6,Scheduled,2024-08-03 00:00:00
1204,20,48,2024-08-03,Day,321,281,87.5,Delayed,2024-08-03 00:00:00
1205,20,75,2024-08-03,Night,104,94,90.4,In Progress,2024-08-03 00:00:00
1206,7,18,2024-08-03,Day,66,58,87.9,In Progress,2024-08-03 00:00:00
1207,8,45,2024-08-03,Night,334,308,92.2,Completed,2024-08-03 00:00:00
1208,11,83,2024-08-04,Day,155,161,103.9,Delayed,2024-08-04 00:00:00
1209,1,64,2024-08-04,Swing,315,269,85.4,Completed,2024-08-04 00:00:00
1210,17,12,2024-08-04,Night,496,470,94.8,Scheduled,2024-08-04 00:00:00
1211,9,38,2024-08-04,Day,463,413,89.2,In Progress,2024-08-04 00:00:00
1212,16,64,2024-08-04,Swing,142,128,90.1,Scheduled,2024-08-04 00:00:00
1213,9,73,2024-08-04,Swing,179,162,90.5,In Progress,2024-08-04 00:00:00
1214,2,40,2024-08-04,Swing,456,441,96.7,In Progress,2024-08-04 00:00:00
1215,14,2,2024-08-04,Swing,463,398,86.0,Delayed,2024-08-04 00:00:00
1216,5,50,2024-08-05,Swing,497,473,95.2,Delayed,2024-08-05 00:00:00
1217,15,47,2024-08-05,Swing,272,238,87.5,Completed,2024-08-05 00:00:00
1218,8,72,2024-08-05,Swing,304,286,94.1,In Progress,2024-08-05 00:00:00
1219,1,75,2024-08-05,Day,384,388,101.0,Completed,2024-08-05 00:00:00
1220,9,4,2024-08-05,Swing,112,95,84.8,Completed,2024-08-05 00:00:00
1221,12,94,2024-08-05,Day,490,451,92.0,Delayed,2024-08-05 00:00:00
1222,14,8,2024-08-05,Night,272,233,85.7,Delayed,2024-08-05 00:00:00
1223,9,60,2024-08-06,Day,122,124,101.6,Scheduled,2024-08-06 00:00:00
1224,5,47,2024-08-06,Night,338,296,87.6,Completed,2024-08-06 00:00:00
1225,7,16,2024-08-06,Night,411,388,94.4,Scheduled,2024-08-06 00:00:00
1226,5,48,2024-08-06,Day,446,384,86.1,Completed,2024-08-06 00:00:00
1227,19,39,2024-08-07,Day,398,416,104.5,Delayed,2024-08-07 00:00:00
1228,9,35,2024-08-07,Day,310,321,103.5,Scheduled,2024-08-07 00:00:00
1229,5,88,2024-08-07,Day,335,323,96.4,Scheduled,2024-08-07 00:00:00
1230,16,76,2024-08-07,Swing,96,96,100.0,Delayed,2024-08-07 00:00:00
1231,11,40,2024-08-07,Night,262,260,99.2,In Progress,2024-08-07 00:00:00
1232,15,94,2024-08-07,Night,414,403,97.3,Completed,2024-08-07 00:00:00
1233,7,93,2024-08-07,Day,138,129,93.5,Scheduled,2024-08-07 00:00:00
1234,5,57,2024-08-07,Night,413,423,102.4,Completed,2024-08-07 00:00:00
1235,5,88,2024-08-08,Swing,167,146,87.4,Completed,2024-08-08 00:00:00
1236,7,51,2024-08-08,Night,132,117,88.6,Completed,2024-08-08 00:00:00
1237,15,53,2024-08-08,Swing,293,271,92.5,Completed,2024-08-08 00:00:00
1238,2,36,2024-08-08,Night,442,434,98.2,Scheduled,2024-08-08 00:00:00
1239,4,11,2024-08-08,Day,222,218,98.2,Delayed,2024-08-08 00:00:00
1240,3,16,2024-08-08,Day,243,217,89.3,In Progress,2024-08-08 00:00:00
1241,5,69,2024-08-08,Night,53,54,101.9,Delayed,2024-08-08 00:00:00
1242,10,87,2024-08-09,Night,69,65,94.2,In Progress,2024-08-09 00:00:00
1243,17,92,2024-08-09,Day,350,322,92.0,Scheduled,2024-08-09 00:00:00
1244,14,63,2024-08-09,Swing,449,465,103.6,In Progress,2024-08-09 00:00:00
1245,7,41,2024-08-09,Night,143,127,88.8,In Progress,2024-08-09 00:00:00
1246,15,25,2024-08-10,Night,435,389,89.4,Completed,2024-08-10 00:00:00
1247,7,78,2024-08-10,Swing,416,390,93.8,Delayed,2024-08-10 00:00:00
1248,12,16,2024-08-10,Day,145,125,86.2,Completed,2024-08-10 00:00:00
1249,16,57,2024-08-10,Day,120,111,92.5,Completed,2024-08-10 00:00:00
1250,9,90,2024-08-11,Night,149,153,102.7,Scheduled,2024-08-11 00:00:00
1251,13,44,2024-08-11,Day,499,480,96.2,Scheduled,2024-08-11 00:00:00
1252,12,61,2024-08-11,Day,84,77,91.7,Completed,2024-08-11 00:00:00
1253,1,72,2024-08-11,Night,63,58,92.1,Delayed,2024-08-11 00:00:00
1254,15,29,2024-08-11,Day,149,128,85.9,Delayed,2024-08-11 00:00:00
1255,7,30,2024-08-12,Swing,76,71,93.4,Scheduled,2024-08-12 00:00:00
1256,8,14,2024-08-12,Day,485,492,101.4,Delayed,2024-08-12 00:00:00
1257,9,11,2024-08-12,Night,293,306,104.4,In Progress,2024-08-12 00:00:00
1258,6,88,2024-08-12,Night,314,288,91.7,Scheduled,2024-08-12 00:00:00
1259,12,78,2024-08-12,Night,392,404,103.1,Completed,2024-08-12 00:00:00
1260,1,1,2024-08-13,Night,126,117,92.9,Completed,2024-08-13 00:00:00
1261,1,72,2024-08-13,Night,291,256,88.0,Scheduled,2024-08-13 00:00:00
1262,4,67,2024-08-13,Night,93,95,102.2,In Progress,2024-08-13 00:00:00
1263,20,83,2024-08-13,Night,227,201,88.5,In Progress,2024-08-13 00:00:00
1264,2,17,2024-08-13,Day,341,318,93.3,Completed,2024-08-13 00:00:00
1265,20,100,2024-08-13,Night,88,89,101.1,Delayed,2024-08-13 00:00:00
1266,12,15,2024-08-13,Swing,419,395,94.3,In Progress,2024-08-13 00:00:00
1267,7,22,2024-08-14,Day,454,442,97.4,Completed,2024-08-14 00:00:00
1268,17,69,2024-08-14,Day,469,486,103.6,Scheduled,2024-08-14 00:00:00
1269,20,37,2024-08-14,Day,492,418,85.0,Scheduled,2024-08-14 00:00:00
1270,9,16,2024-08-14,Day,222,189,85.1,Completed,2024-08-14 00:00:00
1271,18,55,2024-08-14,Swing,74,69,93.2,In Progress,2024-08-14 00:00:00
1272,16,42,2024-08-14,Swing,314,310,98.7,Delayed,2024-08-14 00:00:00
1273,19,97,2024-08-15,Day,52,50,96.2,In Progress,2024-08-15 00:00:00
1274,20,57,2024-08-15,Day,221,189,85.5,Completed,2024-08-15 00:00:00
1275,10,87,2024-08-15,Swing,250,233,93.2,Completed,2024-08-15 00:00:00
1276,14,44,2024-08-15,Day,278,246,88.5,Delayed,2024-08-15 00:00:00
1277,5,6,2024-08-15,Swing,113,102,90.3,Completed,2024-08-15 00:00:00
1278,11,6,2024-08-16,Night,333,301,90.4,In Progress,2024-08-16 00:00:00
1279,16,50,2024-08-16,Swing,255,224,87.8,Completed,2024-08-16 00:00:00
1280,7,74,2024-08-16,Swing,201,195,97.0,Completed,2024-08-16 00:00:00
1281,13,58,2024-08-16,Swing,267,268,100.4,Completed,2024-08-16 00:00:00
1282,18,87,2024-08-16,Night,276,265,96.0,Scheduled,2024-08-16 00:00:00
1283,12,69,2024-08-16,Swing,338,321,95.0,Scheduled,2024-08-16 00:00:00
1284,3,7,2024-08-16,Swing,188,183,97.3,Scheduled,2024-08-16 00:00:00
1285,14,38,2024-08-16,Day,284,277,97.5,Delayed,2024-08-16 00:00:00
1286,19,58,2024-08-17,Night,369,331,89.7,Delayed,2024-08-17 00:00:00
1287,16,7,2024-08-17,Day,212,189,89.2,Completed,2024-08-17 00:00:00
1288,4,56,2024-08-17,Night,192,185,96.4,In Progress,2024-08-17 00:00:00
1289,20,67,2024-08-17,Day,232,228,98.3,In Progress,2024-08-17 00:00:00
1290,15,70,2024-08-17,Day,176,184,104.5,In Progress,2024-08-17 00:00:00
1291,2,62,2024-08-17,Night,275,233,84.7,Delayed,2024-08-17 00:00:00
1292,17,58,2024-08-18,Swing,249,228,91.6,Scheduled,2024-08-18 00:00:00
1293,14,90,2024-08-18,Night,452,436,96.5,Completed,2024-08-18 00:00:00
1294,8,86,2024-08-18,Night,437,375,85.8,Completed,2024-08-18 00:00:00
1295,11,100,2024-08-18,Swing,290,301,103.8,Completed,2024-08-18 00:00:00
1296,16,24,2024-08-19,Day,236,218,92.4,Completed,2024-08-19 00:00:00
1297,1,71,2024-08-19,Swing,486,437,89.9,Scheduled,2024-08-19 00:00:00
1298,19,45,2024-08-19,Night,387,368,95.1,Completed,2024-08-19 00:00:00
1299,10,24,2024-08-19,Swing,238,213,89.5,Scheduled,2024-08-19 00:00:00
1300,18,93,2024-08-20,Day,60,51,85.0,In Progress,2024-08-20 00:00:00
1301,7,53,2024-08-20,Night,301,304,101.0,Delayed,2024-08-20 00:00:00
1302,7,4,2024-08-20,Day,73,72,98.6,In Progress,2024-08-20 00:00:00
1303,8,82,2024-08-20,Swing,87,88,101.1,In Progress,2024-08-20 00:00:00
1304,19,66,2024-08-20,Swing,384,340,88.5,Scheduled,2024-08-20 00:00:00
1305,9,79,2024-08-20,Night,424,439,103.5,Delayed,2024-08-20 00:00:00
1306,15,4,2024-08-21,Night,493,490,99.4,Scheduled,2024-08-21 00:00:00
1307,2,4,2024-08-21,Swing,460,395,85.9,In Progress,2024-08-21 00:00:00
1308,9,31,2024-08-21,Day,243,211,86.8,Scheduled,2024-08-21 00:00:00
1309,9,94,2024-08-21,Night,66,69,104.5,Completed,2024-08-21 00:00:00
1310,16,40,2024-08-21,Swing,423,432,102.1,Completed,2024-08-21 00:00:00
1311,3,85,2024-08-21,Night,248,238,96.0,Scheduled,2024-08-21 00:00:00
1312,15,56,2024-08-22,Day,307,316,102.9,Completed,2024-08-22 00:00:00
1313,16,39,2024-08-22,Day,233,239,102.6,In Progress,2024-08-22 00:00:00
1314,17,56,2024-08-22,Swing,180,188,104.4,Completed,2024-08-22 00:00:00
